epoch,train_loss,valid_loss,valid_accuracy,valid_precision,valid_recall,valid_auc,valid_prc,valid_f1
1,0.20897220097371003,0.14132946822792292,0.5322265625,0.5773809523809523,0.19207920792079208,0.5048169556840076,0.49539178789441135,0.2882615156017831
2,0.17373245709867619,0.1373027926310897,0.578125,0.6540084388185654,0.3069306930693069,0.5738339151834259,0.5830339827649456,0.4177897574123989
3,0.1591741392639146,0.13819606509059668,0.5595703125,0.5473684210526316,0.6178217821782178,0.5544478147236689,0.5352873151966291,0.5804651162790698
4,0.14817564534162408,0.1380748338997364,0.560546875,0.5675675675675675,0.45742574257425744,0.5454854155935824,0.5298511692175154,0.506578947368421
5,0.14543855990936508,0.13901725132018328,0.54296875,0.5224787363304981,0.8514851485148515,0.5330166542665827,0.5195512298043066,0.647590361445783
6,0.14347025529662175,0.13891731575131416,0.55859375,0.5298759864712514,0.9306930693069307,0.5794692764074095,0.5471061871286604,0.6752873563218391
7,0.14299084134955906,0.14050789084285498,0.5166015625,0.505091649694501,0.9821782178217822,0.5204639539098418,0.5233283444227443,0.6671149966375253
8,0.14057507221378499,0.13584008160978556,0.572265625,0.5570698466780238,0.6475247524752475,0.6137316621835593,0.6541795181206931,0.5989010989010989
9,0.1410221315141934,0.1373798893764615,0.5771484375,1.0,0.14257425742574256,0.616528358038116,0.6754314047607178,0.24956672443674177
10,0.13986008936789499,0.13559192512184381,0.6220703125,0.797979797979798,0.31287128712871287,0.6072836185352639,0.6714652345046226,0.44950213371266
11,0.13765641824523014,0.1321556307375431,0.603515625,0.7391304347826086,0.30297029702970296,0.6407409527079875,0.6837848258921639,0.42977528089887634
12,0.13820172579430823,0.13236648589372635,0.603515625,0.9159663865546218,0.21584158415841584,0.6564757053740056,0.697729933253698,0.34935897435897434
13,0.13531332229500387,0.1288727130740881,0.662109375,0.6625766871165644,0.6415841584158416,0.6974761059921021,0.7243359424830602,0.6519114688128773
14,0.13299984084581262,0.12700123991817236,0.6435546875,0.7215189873417721,0.4514851485148515,0.6933211240199164,0.729488856253327,0.5554202192448233
15,0.12972437779405224,0.12271721428260207,0.69140625,0.7416879795396419,0.5742574257425742,0.7333180716915622,0.7696058507953616,0.6473214285714285
16,0.12474639357915565,0.11991742672398686,0.6396484375,0.9594594594594594,0.2811881188118812,0.7872946832255481,0.8042845756486501,0.4349157733537519
17,0.11592463982194218,0.10499083995819092,0.7890625,0.7680890538033395,0.8198019801980198,0.8401762719624565,0.8536101081595124,0.793103448275862
18,0.10386243607126065,0.10551242297515273,0.830078125,0.7950089126559715,0.8831683168316832,0.8782349911291707,0.8849054174667706,0.8367729831144466
19,0.09628194320335318,0.0927581014111638,0.8486328125,0.8181818181818182,0.8910891089108911,0.8887693393616818,0.8913230583189381,0.8530805687203792
20,0.09276219223862264,0.0896381619386375,0.798828125,0.9187675070028011,0.6495049504950495,0.9047673553482517,0.9115143950868982,0.7610208816705337
21,0.08418777774074185,0.0975419138558209,0.78125,0.8369304556354916,0.691089108910891,0.8585589194757625,0.8728595882801287,0.7570498915401301
22,0.07581853188240706,0.0903948680497706,0.8671875,0.8554913294797688,0.8792079207920792,0.9166981438028194,0.9211032883679227,0.8671874999999999
23,0.07123276418936786,0.08748703449964523,0.76953125,0.926984126984127,0.5782178217821782,0.9114672160857704,0.9117183755159123,0.7121951219512196
24,0.06604777771367956,0.08086529583670199,0.8662109375,0.8622047244094488,0.8673267326732673,0.9214368835727503,0.9215568029380019,0.8647581441263573
25,0.06086339573584386,0.09315767139196396,0.8056640625,0.8608490566037735,0.7227722772277227,0.8823365573551575,0.8908090928785799,0.7857911733046287
26,0.06051233410835266,0.0758177435491234,0.828125,0.9272727272727272,0.7069306930693069,0.9319140006486198,0.9320312367051774,0.8022471910112359
27,0.05097099335224771,0.0706112845800817,0.865234375,0.9086859688195991,0.807920792079208,0.9332646559453632,0.9356768397889372,0.8553459119496855
28,0.05176735460869412,0.08086979226209223,0.8232421875,0.9308510638297872,0.693069306930693,0.9159884774604627,0.9186219212754962,0.7945516458569807
29,0.04589890238286844,0.07670242199674249,0.8740234375,0.8643410852713178,0.8831683168316832,0.9252599248364143,0.9265838928716165,0.8736532810969636
30,0.04585478474983751,0.0858164755627513,0.84765625,0.8736616702355461,0.807920792079208,0.8967664396497452,0.9060365805613452,0.8395061728395062
