epoch,train_loss,valid_loss,valid_accuracy,valid_precision,valid_recall,valid_auc,valid_prc,valid_f1
1,0.16896934742040007,0.13918273304315174,0.5597426470588235,0.5362465269007325,0.9636858828869723,0.544325634044865,0.5549293623492133,0.6890619928594611
2,0.14842526886584986,0.13997393320588505,0.5427389705882353,0.5261349693251534,0.9732183386291421,0.5236132588772829,0.5414666552459582,0.6830200700860146
3,0.14399831595212004,0.13846637856434374,0.5514705882352942,0.5311646386888502,0.9709487063095779,0.526952755105511,0.5402311516981544,0.686677367576244
4,0.1418536762251471,0.1381660257192219,0.5620404411764706,0.537853683405557,0.9577848388561053,0.5548628958311639,0.5703001189796183,0.6888671237349003
5,0.14100512525025946,0.13853482595261404,0.5431985294117647,0.5265497653741664,0.9677712210621879,0.5438596676514766,0.5505064679032474,0.6820217530390275
6,0.14026609808206558,0.13786095972446835,0.5792738970588235,0.5489989462592202,0.9459827507943713,0.5853659515441421,0.5996623952165399,0.6947824637439572
7,0.13995713854793215,0.13831719098722234,0.5843290441176471,0.552477357485349,0.9414434861552429,0.5932941394903983,0.6049316022361949,0.696323652845392
8,0.13949334376702344,0.13772011438713355,0.5804227941176471,0.5497230282247428,0.9459827507943713,0.5945699495611446,0.6200326165026849,0.695362028695362
9,0.13920923811893393,0.13761525886023745,0.5971966911764706,0.561542669584245,0.9319110304130731,0.636210679332954,0.6732058446206195,0.7008021846731525
10,0.1386542082050421,0.13720149415380814,0.6096047794117647,0.5712669683257918,0.9169314571039492,0.6384101843439939,0.669430345783014,0.7039553929255968
11,0.1371304969826754,0.13177272743161986,0.6321231617647058,0.5888954518606024,0.9051293690422152,0.6954962425914829,0.7274167247861243,0.7135444623367329
12,0.13210349600680554,0.12299577639821697,0.6693474264705882,0.6237848347375243,0.8738084430322288,0.7253962456965173,0.768472328366498,0.7279258839100019
13,0.12416840692723755,0.1203749499776784,0.6750919117647058,0.634138048282897,0.8465728551974581,0.7345408889734735,0.7889480434445808,0.7251166407465008
14,0.11821825981792743,0.11666280075031168,0.6937040441176471,0.6558022922636103,0.8311393554244212,0.7424894603091051,0.7927237936096603,0.7331331331331331
15,0.11408976106530558,0.11265787569915547,0.7313878676470589,0.7101626016260163,0.7930095324557421,0.7634242573317361,0.8046822717606088,0.7493030238044178
16,0.11139747769619426,0.11340183381210356,0.734375,0.7017341040462428,0.8266000907852927,0.7794346175854365,0.8126010040161304,0.7590662776156732
17,0.11011911251575407,0.11134754121303558,0.7541360294117647,0.740552016985138,0.7916477530640036,0.7850268479865965,0.8163609779629175,0.7652479157525229
18,0.10827139484947615,0.11810731931644328,0.7426470588235294,0.7245956034840315,0.7930095324557421,0.780489695615797,0.8196342835556725,0.7572605114867793
19,0.10698537659035982,0.10801888388745925,0.7585018382352942,0.7448979591836735,0.7952791647753064,0.7926054555243949,0.8274482447397278,0.769264544456641
20,0.10528421448203769,0.10656121110214907,0.7603400735294118,0.7489270386266095,0.7921016795279164,0.7947648274371828,0.8324321316703742,0.769909552172954
21,0.1036435099740098,0.10914192052886766,0.7693014705882353,0.7663260772989783,0.7830231502496595,0.7961912422397902,0.8322177747754432,0.7745846430175123
22,0.10237390591497839,0.10962093172266203,0.7559742647058824,0.7342915811088295,0.8116205174761688,0.8009121619552169,0.8312465672496588,0.7710219922380337
23,0.10145923987466053,0.10690181187408812,0.7665441176470589,0.7561501942166595,0.7952791647753064,0.8022662315675545,0.8353916203487861,0.7752212389380531
24,0.10046489846749898,0.10742537140407983,0.7702205882352942,0.766740576496674,0.7848388561053109,0.8023149193525391,0.8362949140354616,0.7756841633019291
25,0.09977773519871878,0.10809152146034381,0.7649356617647058,0.7504244482173175,0.8025419881979119,0.8027329372548581,0.8379297134744673,0.7756086861153761
26,0.09808124419655243,0.10610365484128981,0.7697610294117647,0.7562953478446436,0.8043576940535633,0.8076919096109687,0.8406853754256274,0.7795864496260447
27,0.09755226569998003,0.1066918768646086,0.7789522058823529,0.7737097485663873,0.796187017703132,0.8124955246314778,0.841031643043503,0.7847874720357941
28,0.09591459355106319,0.10893572910743601,0.7578125,0.7433290978398983,0.7966409441670449,0.795371259674453,0.828310639344324,0.7690622261174409
29,0.09454786300278493,0.10474799715859048,0.7787224264705882,0.7693310165073849,0.8039037675896504,0.8210792550536548,0.8468909543198002,0.7862375138734738
30,0.09273356511971376,0.10318439651061506,0.7888327205882353,0.7823218997361477,0.8075351793009532,0.8257237106555699,0.8494807954809992,0.7947286129104312
31,0.09156431305310588,0.10400817104998757,0.7840073529411765,0.7608426270136307,0.8361325465274626,0.8324364994052909,0.8511367473495463,0.796712802768166
32,0.08950803827249655,0.10537131349830066,0.7782628676470589,0.7638533674339301,0.8134362233318202,0.8224955309682829,0.8461165913300396,0.7878654649373488
33,0.08887887975867212,0.10503407074686359,0.7817095588235294,0.7644575770367243,0.8220608261461643,0.8300312594590016,0.8522848249924171,0.7922134733158355
34,0.08782602120598737,0.10530622840365943,0.7844669117647058,0.7678949597628124,0.82296867907399,0.8263168356023671,0.847965582349357,0.7944785276073619
35,0.08647292337115228,0.1022394714767442,0.7853860294117647,0.7653701380175659,0.8306854289605083,0.8345194072045672,0.8559351745985582,0.7966913365259034
36,0.08517924114300386,0.10193049754290019,0.7874540441176471,0.7636138613861386,0.8402178847026782,0.8406861745912284,0.855843103818079,0.8000864491030906
37,0.08480070822321585,0.10216877302702736,0.7943474264705882,0.7743288590604027,0.837948252383114,0.842724302301929,0.858335595122267,0.8048833660344452
38,0.08360682906460588,0.10416111815720797,0.7961856617647058,0.774395329441201,0.8429414434861553,0.8403924636800741,0.8571271632580467,0.8072158226472508
39,0.08327439817579559,0.10364685163778417,0.8005514705882353,0.7820025348542459,0.8402178847026782,0.8442461916330094,0.8612404393068014,0.8100656455142232
40,0.08122821372464625,0.10340075227705871,0.7991727941176471,0.7807351077313055,0.8388561053109397,0.8457663911494266,0.8612836490265057,0.8087527352297593
41,0.0808925452322638,0.10012988855733591,0.8021599264705882,0.781696053736356,0.8452110758057195,0.8489464111188115,0.8639167020862348,0.8122137404580153
42,0.0798896726248038,0.10164171566858012,0.7998621323529411,0.7770382695507487,0.8479346345891966,0.8510134769056199,0.8643476034492547,0.8109398741046235
43,0.07936910848493559,0.10295038385426297,0.8005514705882353,0.7725602286647612,0.8588288697231049,0.8497877275942721,0.8635868869887201,0.8134135855546002
44,0.0779954199101368,0.09937702086480225,0.8014705882352942,0.7835662854722575,0.8397639582387654,0.8500507050012389,0.8656600396886767,0.810692375109553
45,0.07690251375256228,0.10013065169401028,0.8000919117647058,0.7762121840033154,0.8502042669087608,0.8481306530901325,0.86141985278698,0.811525129982669
46,0.07694539449510783,0.09836450087673523,0.8092830882352942,0.7826265953067105,0.8629142078983205,0.8586802716461561,0.8667875496811722,0.820811744386874
47,0.07554353606363717,0.0993111690177637,0.8079044117647058,0.7882749894559258,0.8483885610531094,0.8553696078806197,0.8678103980007933,0.8172278093572366
48,0.07556402883118521,0.09981326704077861,0.8065257352941176,0.7760649087221095,0.8683613254652747,0.8585843746640174,0.8686829462361981,0.8196229648671808
49,0.07471747110414244,0.0981097191791324,0.81640625,0.8012875536480687,0.8474807081252838,0.8587209328114903,0.8713874386599105,0.8237370394881978
50,0.07302371555273116,0.10189890730030396,0.8127297794117647,0.7896494156928213,0.8588288697231049,0.8598321971794036,0.871838136275161,0.8227875625135899
51,0.0727424028662652,0.10183180211221471,0.8095128676470589,0.7930887372013652,0.843849296413981,0.8547735257581617,0.8679766632577093,0.8176819881240378
52,0.07178865612423332,0.10094756474170614,0.8081341911764706,0.7883642495784149,0.8488424875170223,0.8572271366491863,0.8683548920027055,0.8174863387978143
53,0.07186850546485316,0.09936659257201587,0.8099724264705882,0.7871452420701168,0.8561053109396278,0.8595912929764754,0.8693294767659488,0.8201782996303544
54,0.0710859883739783,0.09722513584967922,0.8095128676470589,0.7801794453507341,0.8683613254652747,0.8623601599156105,0.8724218773133909,0.8219119226638024
55,0.07069231541215504,0.10610658527516267,0.8051470588235294,0.774180493727236,0.8683613254652747,0.857714648179531,0.8684142055771296,0.8185708172871202
56,0.0693325395186017,0.10202019102871418,0.8125,0.7852735499794323,0.8665456196096233,0.8622522230039962,0.8712814408258971,0.8239102287440656
57,0.06891172042075736,0.09881048485198442,0.8170955882352942,0.8002560819462228,0.8511121198365865,0.8629452582427576,0.8723507128131569,0.8249010118785746
58,0.06775976202185571,0.09876620506539065,0.8159466911764706,0.7920833333333334,0.8629142078983205,0.8629139966714876,0.8733365853394608,0.8259830545296546
59,0.06676123132181429,0.10413655479822088,0.8161764705882353,0.796868387642827,0.8547435315478893,0.8626624255134978,0.8748525192850036,0.8247919404292597
60,0.06596861343259794,0.10440197154222165,0.8134191176470589,0.7865677791512155,0.8665456196096233,0.8621975152542738,0.8730135999365324,0.8246220302375808
61,0.06599055987911938,0.10066262035466292,0.8193933823529411,0.7958246346555323,0.8651838402178847,0.8642715515265681,0.8735358504323689,0.829056111352762
62,0.06495542613531116,0.10238271009396105,0.8154871323529411,0.7976190476190477,0.8515660463004994,0.8644510943345374,0.8738453595725088,0.8237102085620198
63,0.06424334890678199,0.09979430668275147,0.8187040441176471,0.7968094038623006,0.861552428506582,0.8684278619176398,0.878322502325458,0.8279171210468921
64,0.06427755365895964,0.09938716833644054,0.8168658088235294,0.7881147540983606,0.8729005901044031,0.8671381108759219,0.8773948635828944,0.8283437432694379
