epoch,train_loss,valid_loss,valid_accuracy,valid_precision,valid_recall,valid_auc,valid_prc,valid_f1
1,0.187824728773601,0.14335516653954983,0.5419921875,0.5268065268065268,0.8776699029126214,0.4936311442577298,0.49580915943470283,0.6584122359796067
2,0.16332570051968986,0.1431536953896284,0.5390625,0.5222337125129266,0.9805825242718447,0.5307570526637038,0.5902661027345368,0.6815114709851552
3,0.15664995272657764,0.13868151046335697,0.525390625,0.5180124223602485,0.8097087378640777,0.5287275640414291,0.5435260454338868,0.6318181818181818
4,0.15106880131052502,0.13793348334729671,0.595703125,0.5648267008985879,0.8543689320388349,0.5653232113224103,0.5476663146588112,0.6800618238021638
5,0.14824472968258076,0.13806125335395336,0.548828125,0.549165120593692,0.574757281553398,0.537959448375837,0.5533772842296418,0.5616698292220113
6,0.14666323319299898,0.13820960745215416,0.5595703125,0.5365296803652968,0.912621359223301,0.541682720735499,0.556538119888035,0.6757728253055356
7,0.14456134144939595,0.1372801810503006,0.5888671875,0.5640326975476839,0.8038834951456311,0.592957827073836,0.6053342406334539,0.6629303442754203
8,0.14227503204523628,0.1382633876055479,0.55859375,0.5370152761457109,0.887378640776699,0.5391763785835543,0.5646352210316691,0.6691068814055637
9,0.14238407140347495,0.13756143767386675,0.5615234375,0.6085526315789473,0.3592233009708738,0.5867358422187041,0.6058662084484291,0.4517704517704517
10,0.14203048152710074,0.13815106451511383,0.560546875,0.6993865030674846,0.22135922330097088,0.5558052148702004,0.570936339526197,0.336283185840708
11,0.14126772155512624,0.1379936309531331,0.5751953125,0.5454545454545454,0.9320388349514563,0.593564384763576,0.5928201340984692,0.6881720430107526
12,0.1409783908235493,0.1369842365384102,0.623046875,0.5941605839416059,0.7902912621359224,0.6272798367253515,0.6423291259482722,0.6783333333333333
13,0.13986908655558059,0.13586528599262238,0.625,0.7314487632508834,0.40194174757281553,0.6691819100844985,0.6997945406709587,0.518796992481203
14,0.139988511800766,0.13543903920799494,0.634765625,0.6465696465696466,0.6038834951456311,0.6505655482861884,0.6800561926250644,0.6244979919678716
15,0.1400629933645476,0.13640491105616093,0.583984375,0.8201438848920863,0.22135922330097088,0.639082915291739,0.6638447119485528,0.3486238532110092
16,0.14034822116147228,0.13415459543466568,0.6572265625,0.75,0.47766990291262135,0.697396379728003,0.7282591259365967,0.5836298932384343
17,0.1388291876707504,0.13512736465781927,0.5986328125,0.8939393939393939,0.229126213592233,0.7036526980372709,0.7421378761656752,0.36476043276661513
18,0.1387157531371757,0.13397724740207195,0.6591796875,0.6590038314176245,0.6679611650485436,0.6781429416140539,0.7260957169611146,0.6634522661523626
19,0.13823297041565624,0.13244553748518229,0.6806640625,0.6551155115511551,0.7708737864077669,0.7248822171781716,0.754374793467689,0.7082961641391615
20,0.13672807078752944,0.12751906318590045,0.697265625,0.6944971537001897,0.7106796116504854,0.7370286302859214,0.7686376540809795,0.7024952015355086
21,0.1351711812304027,0.12246226100251079,0.71875,0.7802469135802469,0.6135922330097088,0.7705190073816925,0.7975111307468714,0.6869565217391306
22,0.13096241964333094,0.11247424175962806,0.7861328125,0.7587412587412588,0.8427184466019417,0.8294924371030193,0.8405575617395751,0.7985280588776449
23,0.1193307069922561,0.11451954860240221,0.7138671875,0.8908450704225352,0.4912621359223301,0.8471817956396512,0.8594227846824127,0.6332916145181476
24,0.11030677739363998,0.09886339493095875,0.8154296875,0.8438818565400844,0.7766990291262136,0.8693192439010433,0.8792366291916064,0.8088978766430738
25,0.10860021523575285,0.09588715806603432,0.8349609375,0.825187969924812,0.8524271844660194,0.8805043202929788,0.8810491225160212,0.8385864374403056
26,0.10193490403801647,0.08881467720493674,0.833984375,0.8388998035363457,0.829126213592233,0.8831289221202816,0.8913692447519721,0.833984375
27,0.09858783957228731,0.08476481819525361,0.841796875,0.8481262327416174,0.8349514563106796,0.8952600759150818,0.9030175173626815,0.8414872798434442
28,0.09139877813520716,0.08212358504533768,0.8212890625,0.8531914893617021,0.7786407766990291,0.9020657294905297,0.906115327722269,0.8142131979695431
29,0.08833486831455088,0.08621453633531928,0.796875,0.9323943661971831,0.6427184466019418,0.9155778511072541,0.9209356308792758,0.7609195402298851
30,0.07962319499521113,0.07538736844435334,0.86328125,0.8947368421052632,0.8252427184466019,0.927632708337307,0.9312663541003049,0.8585858585858587
31,0.0792408682294746,0.07817736244760454,0.8525390625,0.8922413793103449,0.8038834951456311,0.9155664066225417,0.9199143105748917,0.8457609805924413
32,0.07570991153592493,0.08957143779844046,0.876953125,0.8608534322820037,0.9009708737864077,0.9191523451656589,0.9236590156683016,0.8804554079696396
33,0.0716038059387634,0.08083224948495626,0.8515625,0.9024390243902439,0.7902912621359224,0.9293608255288306,0.9303093125745588,0.8426501035196686
34,0.06891673808889602,0.07588160177692771,0.8505859375,0.9151376146788991,0.7747572815533981,0.9275335228031357,0.9278040347825747,0.8391167192429022
35,0.0657938604257,0.07077258010394871,0.884765625,0.8839458413926499,0.887378640776699,0.9362618498102122,0.9392936242297826,0.8856589147286822
36,0.062632607824322,0.0711203571408987,0.8642578125,0.9253393665158371,0.7941747572815534,0.9330688385755432,0.9366013711352479,0.8547544409613375
37,0.059674338534919186,0.074016208993271,0.869140625,0.8832997987927566,0.8524271844660194,0.9355522917580636,0.9351918281413238,0.8675889328063242
38,0.054357159688179175,0.06799799692817032,0.8994140625,0.9071146245059288,0.8912621359223301,0.9432887634234268,0.9454906250865649,0.8991185112634673
39,0.0534816936158867,0.06784318876452744,0.875,0.9348314606741573,0.8077669902912621,0.943929654567303,0.9467111813331069,0.8666666666666668
40,0.05402929925206882,0.06631396198645234,0.8720703125,0.9173913043478261,0.8194174757281554,0.9465657008793178,0.9465531369147769,0.8656410256410257
41,0.047534106493885835,0.07422570139169693,0.8935546875,0.8859315589353612,0.9048543689320389,0.9390047113128732,0.9382956790854358,0.8952929875120077
42,0.04926136230577284,0.07052122079767287,0.861328125,0.930715935334873,0.7825242718446602,0.9461842180555821,0.9448114280998591,0.8502109704641351
43,0.047700820296113174,0.059901570552028716,0.9140625,0.9227722772277228,0.9048543689320389,0.9579300741984093,0.9580781337296727,0.9137254901960784
