epoch,train_loss,valid_loss,valid_accuracy,valid_precision,valid_recall,valid_auc,valid_prc,valid_f1
1,0.1773761031727721,0.14244529889786944,0.49494485294117646,0.0,0.0,0.5260556993231797,0.5212807572027774,0.0
2,0.1507667886079663,0.13919155190096183,0.49494485294117646,0.0,0.0,0.5057921736904403,0.5061210757258192,0.0
3,0.14574840115587206,0.13877487445578857,0.49494485294117646,0.0,0.0,0.5067565855006197,0.49329503187394075,0.0
4,0.14181583265971093,0.13889594923923998,0.49494485294117646,0.0,0.0,0.5117864809994399,0.5054187205919994,0.0
5,0.14051664789227675,0.1387104179491015,0.49494485294117646,0.0,0.0,0.497104018762731,0.49237366474750693,0.0
6,0.13965819797811718,0.1384639185579384,0.49494485294117646,0.0,0.0,0.5307942224846931,0.5094052450358972,0.0
7,0.13909254734316012,0.13838104574995883,0.49494485294117646,0.0,0.0,0.554867132524461,0.5346208966401518,0.0
8,0.1388673150952715,0.1382178602849736,0.49494485294117646,0.0,0.0,0.5920411313399622,0.6137349154847458,0.0
9,0.1387740923975506,0.13873283915659962,0.49494485294117646,0.0,0.0,0.4510376192419377,0.4610291654825369,0.0
10,0.1386350721229602,0.13834108149304108,0.49494485294117646,0.0,0.0,0.6227169673113822,0.6121162298537954,0.0
11,0.13864701284761846,0.13878482667838826,0.49494485294117646,0.0,0.0,0.5150472321000858,0.5178727382940378,0.0
12,0.13873531908667,0.1378132792956689,0.49494485294117646,0.0,0.0,0.6142609386603674,0.6149080210415082,0.0
13,0.13826313576776617,0.13950040016104193,0.49494485294117646,0.0,0.0,0.6793071991673025,0.7215119463730675,0.0
14,0.13542434665625983,0.12741825302295826,0.5960477941176471,0.9621848739495799,0.2083712465878071,0.7228059525710467,0.7715562215291305,0.3425579655946148
15,0.12624891673343897,0.11518203510957606,0.6891084558823529,0.934224049331963,0.413557779799818,0.7525536002595421,0.8053987077432547,0.5733207190160833
16,0.11825686685033958,0.11261647391845198,0.67578125,0.9406494960806271,0.3821656050955414,0.7625564685714962,0.8081677802795353,0.5435134260757036
17,0.11337246590830984,0.10952163410975653,0.7001378676470589,0.9339164237123421,0.4372156505914468,0.773129408603922,0.8172663811859255,0.595599628137589
18,0.1114988656592195,0.1087373408543713,0.7047334558823529,0.9318826868495743,0.4481346678798908,0.7889796835647838,0.8293482480124317,0.6052227342549923
19,0.10894119622607301,0.10739803281338776,0.7265625,0.9090909090909091,0.5095541401273885,0.7978264616351659,0.832443158544589,0.6530612244897959
20,0.10795189709450206,0.10671303749961011,0.7146139705882353,0.9283154121863799,0.4713375796178344,0.8094925495702602,0.839877211205019,0.6252263126131563
21,0.10600518601110381,0.10517595708370209,0.7198988970588235,0.911690496215307,0.4931756141947225,0.8141855557048149,0.8447643483738931,0.640094478889873
22,0.10520228890389421,0.10556453948511797,0.6916360294117647,0.934077079107505,0.41901728844404,0.8140260876985325,0.8436687936527623,0.5785175879396984
23,0.1038711920761279,0.10367513952009819,0.7139246323529411,0.9258266309204647,0.4713375796178344,0.8172574797887504,0.8459870888548395,0.6246608381067229
24,0.10269712360344664,0.10283267739064553,0.7311580882352942,0.9178861788617886,0.513648771610555,0.8300887402492179,0.8562031674058121,0.6586931155192532
25,0.1014699760525331,0.10341482773861464,0.7327665441176471,0.9052466718872357,0.5259326660600546,0.8270885239641338,0.8507281670004112,0.6653237410071943
26,0.10016513023063214,0.10324316077372607,0.7201286764705882,0.9260869565217391,0.48453139217470426,0.8374528882929784,0.8586955120876136,0.6362007168458781
27,0.09888640789818155,0.10050079511368976,0.7288602941176471,0.9118122977346278,0.5127388535031847,0.8452351382154623,0.8618777734068264,0.6563774024461269
28,0.09625435504980766,0.09898626059293747,0.7410386029411765,0.912875867386276,0.5386715195632393,0.8450099820635455,0.8640497531726239,0.6775393419170244
29,0.09589290733102464,0.09887134963098694,0.7238051470588235,0.9170854271356784,0.4981801637852593,0.8462599577737168,0.8635528777082006,0.6456367924528302
30,0.0937525434895371,0.09916757189613931,0.7444852941176471,0.899264705882353,0.5564149226569609,0.8476537715133956,0.8636072980546659,0.6874648679033165
31,0.09295588461206342,0.10199260711669922,0.6868106617647058,0.9282051282051282,0.41173794358507737,0.847830136791867,0.8650486068984002,0.5704380712259691
32,0.09128743739132464,0.09854196066803791,0.7630974264705882,0.8939905469277515,0.6023657870791629,0.8532015684048047,0.8677472776784463,0.7197608045664582
33,0.08917146995935561,0.09874150376109515,0.7334558823529411,0.9132165605095541,0.521838034576888,0.8516347688410921,0.8663321221818217,0.6641574985524029
34,0.08826500192338968,0.09686087477294837,0.7488511029411765,0.8966259870782484,0.5682438580527752,0.859578070889126,0.8722095583285098,0.6956279587858536
35,0.08789598852069709,0.09826402103199679,0.7233455882352942,0.9262435677530018,0.4913557779799818,0.8595507184297703,0.8730848521354778,0.6420927467300832
36,0.08653398997483462,0.09618503468878128,0.7336856617647058,0.919967663702506,0.5177434030937216,0.862142126335835,0.8773310412425492,0.6625909752547307
37,0.08598394622604777,0.09801554241601158,0.7077205882352942,0.9384469696969697,0.45086442220200185,0.8593927289348045,0.8751668730368208,0.6090964966195452
38,0.08470634017547551,0.09587294553570888,0.7607996323529411,0.8959616700889802,0.5955414012738853,0.8639326035401476,0.8771378596147494,0.7154960371686252
39,0.08261971656967254,0.09679326349321533,0.7017463235294118,0.9385964912280702,0.4381255686988171,0.8659102180339517,0.8768332439895994,0.5973945409429281
40,0.08266006200744287,0.09617134194601984,0.7272518382352942,0.9160493827160494,0.5063694267515924,0.8641993692248292,0.8756677369836918,0.6522121300908292
41,0.0814393050696728,0.09543786132160355,0.7734375,0.8864795918367347,0.632393084622384,0.8704828311041608,0.881180611785413,0.7381837493361657
42,0.08097193125009972,0.0949773002854165,0.74609375,0.9162223914699162,0.5473157415832575,0.8675287654937425,0.8790201643983659,0.6852748504699515
43,0.08009991407340025,0.0960389062323991,0.7532169117647058,0.9072463768115943,0.5696087352138307,0.8657156881878774,0.8795775393765067,0.6998323085522639
44,0.07950705560400104,0.09532145279295304,0.7513786764705882,0.9020172910662824,0.5696087352138307,0.8658469588711946,0.878636056101013,0.6982710540992749
45,0.07837626645273536,0.09430523282464813,0.7238051470588235,0.9198988195615514,0.4963603275705187,0.8676233902180003,0.8794471648600821,0.6447990543735225
46,0.07734792774719913,0.09423219302997869,0.7516084558823529,0.9121771217712177,0.5623293903548681,0.8682530248229376,0.8801702204575939,0.6957500703630735
47,0.07598873033412616,0.09326666319633231,0.7614889705882353,0.9016620498614959,0.5923566878980892,0.8732721483107375,0.8841144088783764,0.71499176276771
48,0.07577844048394775,0.09325776731266695,0.7578125,0.8983286908077994,0.5868971792538672,0.8720049585045239,0.8831859800395562,0.7099614749587232
